Date,Open,High,Low,Close,Volume,Adj Close
2015-10-22,5918.25,5931.379883,5916.049805,5923.600098,48452800,5923.600098
2015-10-21,5895.490234,5925.77002,5895.490234,5918.259766,95697700,5918.259766
2015-10-20,5834.830078,5901.350098,5834.830078,5895.490234,48413200,5895.490234
2015-10-19,5820.009766,5838.089844,5815.419922,5834.830078,33229600,5834.830078
2015-10-16,5775.700195,5822.390137,5775.700195,5820.009766,49742400,5820.009766
2015-10-15,5728.060059,5775.709961,5717.060059,5775.709961,49364300,5775.709961
2015-10-14,5727.129883,5727.129883,5727.129883,5727.129883,000,5727.129883
2015-10-13,5702.819824,5702.819824,5702.819824,5702.819824,000,5702.819824
2015-10-12,5638.790039,5689.830078,5638.790039,5689.830078,46943500,5689.830078
2015-10-09,5625.779785,5666.350098,5625.779785,5638.790039,52243600,5638.790039
2015-10-08,5657.549805,5674.810059,5625.779785,5625.779785,72624800,5625.779785
2015-10-07,5668.109863,5677.870117,5650.029785,5650.029785,41646100,5650.029785
2015-10-06,5631.939941,5682.330078,5631.939941,5668.109863,34742200,5668.109863
2015-10-05,5630.540039,5630.540039,5630.540039,5630.540039,000,5630.540039
2015-10-02,5585.419922,5600.640137,5582.589844,5593.509766,51600600,5593.509766
2015-10-01,5593.359863,5602.959961,5573.709961,5585.430176,170744400,5585.430176
2015-09-30,5621.919922,5624.529785,5589.390137,5593.359863,58077800,5593.359863
2015-09-29,5699.819824,5699.819824,5610.790039,5612.419922,39290400,5612.419922
2015-09-28,5695.939941,5705.00,5682.109863,5699.129883,29224200,5699.129883
2015-09-25,5676.810059,5694.060059,5676.810059,5687.350098,44730200,5687.350098
2015-09-24,5657.200195,5696.200195,5657.200195,5676.810059,40448800,5676.810059
2015-09-23,5725.890137,5725.890137,5654.339844,5654.339844,35109000,5654.339844
2015-09-22,5683.52002,5699.180176,5683.52002,5696.790039,35843200,5696.790039
2015-09-21,5712.040039,5713.819824,5673.120117,5683.52002,23151000,5683.52002
2015-09-18,5694.22998,5723.549805,5694.22998,5712.049805,79460300,5712.049805
2015-09-17,5667.970215,5709.620117,5667.970215,5694.22998,33805000,5694.22998
2015-09-16,5662.589844,5674.040039,5661.819824,5667.970215,28731500,5667.970215
2015-09-15,5666.209961,5679.399902,5650.830078,5652.390137,27039400,5652.390137
2015-09-14,5648.22998,5674.459961,5648.220215,5665.870117,29874600,5665.870117
2015-09-11,5681.799805,5683.890137,5644.589844,5648.220215,40018800,5648.220215
2015-09-10,5677.720215,5684.470215,5666.970215,5670.990234,53963000,5670.990234
2015-09-09,5618.299805,5675.870117,5618.299805,5671.419922,47891500,5671.419922
2015-09-08,5575.77002,5619.910156,5575.419922,5610.310059,42188900,5610.310059
2015-09-07,5547.919922,5576.589844,5542.029785,5572.72998,29376800,5572.72998
2015-09-04,5569.689941,5572.959961,5543.279785,5546.879883,40306500,5546.879883
2015-09-03,5590.200195,5633.419922,5567.680176,5569.680176,39278200,5569.680176
2015-09-02,5660.00,5660.009766,5568.149902,5590.209961,38183300,5590.209961
2015-09-01,5656.240234,5664.209961,5605.75,5654.990234,62951400,5654.990234
2015-08-31,5681.259766,5690.450195,5653.740234,5656.240234,67854600,5656.240234
2015-08-28,5634.950195,5688.330078,5634.950195,5670.47998,55016000,5670.47998
2015-08-27,5577.779785,5654.50,5577.779785,5634.939941,47757800,5634.939941
2015-08-26,5613.290039,5644.029785,5570.470215,5577.779785,54455600,5577.779785
2015-08-25,5607.319824,5613.290039,5461.72998,5613.290039,72828500,5613.290039
2015-08-24,5751.189941,5751.189941,5604.879883,5607.310059,49720200,5607.310059
2015-08-21,5743.470215,5751.189941,5720.290039,5751.189941,55577600,5751.189941
2015-08-20,5751.279785,5759.919922,5733.669922,5742.459961,62462000,5742.459961
2015-08-19,5710.759766,5765.620117,5710.759766,5750.029785,51354500,5750.029785
2015-08-18,5727.419922,5744.810059,5710.509766,5710.77002,53505300,5710.77002
2015-08-17,5696.439941,5736.299805,5696.439941,5727.419922,33766800,5727.419922
2015-08-14,5747.680176,5759.589844,5696.439941,5696.450195,59863500,5696.450195
2015-08-13,5757.209961,5757.209961,5730.649902,5737.689941,43952500,5737.689941
2015-08-12,5822.350098,5822.350098,5757.209961,5757.220215,40336000,5757.220215
2015-08-11,5865.02002,5867.890137,5822.350098,5822.350098,40153000,5822.350098
2015-08-10,5868.660156,5875.319824,5852.939941,5865.02002,35085900,5865.02002
2015-08-07,5928.689941,5928.689941,5868.660156,5868.660156,75100100,5868.660156
2015-08-06,5938.509766,5957.509766,5925.330078,5928.689941,62590300,5928.689941
2015-08-05,5933.75,5951.50,5933.620117,5938.509766,461166300,5938.509766
2015-08-04,5957.850098,5957.850098,5885.790039,5933.75,42218400,5933.75
2015-08-03,5920.950195,5963.049805,5920.950195,5957.850098,23652800,5957.850098
2015-07-31,5893.50,5937.569824,5891.850098,5920.959961,35029800,5920.959961
2015-07-30,5870.759766,5899.040039,5870.740234,5891.850098,28359300,5891.850098
2015-07-29,5848.379883,5882.870117,5839.089844,5870.77002,30488100,5870.77002
2015-07-28,5872.060059,5872.060059,5838.220215,5848.390137,33806800,5848.390137
2015-07-27,5883.339844,5894.180176,5868.209961,5872.060059,20975300,5872.060059
2015-07-24,5901.299805,5906.109863,5881.609863,5894.180176,25337700,5894.180176
2015-07-23,5927.740234,5927.75,5901.299805,5901.299805,29166400,5901.299805
2015-07-22,5876.910156,5927.75,5870.22998,5927.75,35262800,5927.75
2015-07-21,5861.919922,5882.589844,5856.910156,5876.910156,25899300,5876.910156
2015-07-20,5853.77002,5871.959961,5840.350098,5861.930176,28301800,5861.930176
2015-07-17,5829.540039,5857.029785,5824.149902,5853.759766,47148500,5853.759766
2015-07-16,5806.410156,5838.299805,5799.319824,5824.149902,39417600,5824.149902
2015-07-15,5805.950195,5805.950195,5805.950195,5805.950195,000,5805.950195
2015-07-14,5706.700195,5757.560059,5706.700195,5750.879883,40482200,5750.879883
2015-07-13,5725.339844,5725.339844,5700.22998,5706.700195,40918600,5706.700195
2015-07-10,5737.450195,5760.709961,5725.339844,5725.339844,37392300,5725.339844
2015-07-09,5767.700195,5767.700195,5686.990234,5737.439941,000,5737.439941
2015-07-08,5767.700195,5767.700195,5767.700195,5767.700195,000,5767.700195
2015-07-07,5776.620117,5816.509766,5772.060059,5803.169922,000,5803.169922
2015-07-06,5840.890137,5840.890137,5776.620117,5776.620117,38947200,5776.620117
2015-07-03,5841.470215,5872.649902,5832.580078,5840.899902,50580100,5840.899902
2015-07-02,5794.359863,5841.470215,5794.359863,5841.470215,46239900,5841.470215
2015-07-01,5794.350098,5794.350098,5794.350098,5794.350098,000,5794.350098
2015-06-30,5726.959961,5726.959961,5726.959961,5726.959961,000,5726.959961
2015-06-29,5755.439941,5755.450195,5695.040039,5705.810059,000,5705.810059
2015-06-26,5733.290039,5764.970215,5733.290039,5755.439941,40952500,5755.439941
2015-06-25,5775.47998,5775.47998,5733.290039,5733.290039,61602200,5733.290039
2015-06-24,5772.140137,5790.22998,5772.129883,5775.490234,47049800,5775.490234
2015-06-23,5772.040039,5787.740234,5766.049805,5772.129883,52513300,5772.129883
2015-06-22,5781.77002,5791.759766,5767.759766,5772.049805,51157000,5772.049805
2015-06-19,5760.930176,5788.990234,5749.709961,5781.759766,90724400,5781.759766
2015-06-18,5774.640137,5783.970215,5749.709961,5749.709961,33957400,5749.709961
2015-06-17,5813.620117,5819.77002,5779.089844,5779.259766,31826600,5779.259766
2015-06-16,5811.910156,5828.990234,5809.77002,5813.930176,26826700,5813.930176
2015-06-15,5830.759766,5846.970215,5819.970215,5819.970215,34924000,5819.970215
2015-06-12,5863.049805,5874.47998,5839.350098,5846.970215,38908000,5846.970215
2015-06-11,5834.830078,5866.399902,5803.870117,5858.410156,40372000,5858.410156
2015-06-10,5849.279785,5862.109863,5800.540039,5803.870117,39037400,5803.870117
2015-06-09,5880.060059,5885.810059,5850.859863,5862.109863,35189400,5862.109863
2015-06-08,5873.00,5898.589844,5867.700195,5885.810059,23751400,5885.810059
2015-06-05,5845.149902,5869.899902,5840.279785,5867.899902,35153900,5867.899902
2015-06-04,5861.180176,5867.609863,5853.129883,5865.439941,47967400,5865.439941
2015-06-03,5856.220215,5866.029785,5849.339844,5858.709961,48982500,5858.709961
2015-06-02,5850.180176,5873.660156,5844.950195,5863.740234,56080200,5863.740234
2015-05-29,5790.75,5844.950195,5777.640137,5844.950195,87794700,5844.950195
2015-05-28,5766.930176,5777.640137,5757.939941,5777.640137,40437600,5777.640137
2015-05-27,5785.839844,5795.859863,5757.939941,5757.939941,43291700,5757.939941
2015-05-26,5790.379883,5813.109863,5778.399902,5795.859863,26249400,5795.859863
2015-05-25,5794.97998,5794.97998,5794.97998,5794.97998,000,5794.97998
2015-05-22,5767.660156,5785.180176,5766.220215,5776.02002,39497000,5776.02002
2015-05-21,5748.720215,5769.27002,5734.779785,5769.27002,43547000,5769.27002
2015-05-20,5747.009766,5758.799805,5728.450195,5755.790039,34803000,5755.790039
2015-05-19,5769.689941,5775.910156,5748.740234,5757.160156,33172200,5757.160156
2015-05-18,5761.350098,5782.600098,5752.620117,5772.709961,26916900,5772.709961
2015-05-15,5741.049805,5765.109863,5738.399902,5760.379883,27186400,5760.379883
2015-05-14,5751.759766,5751.759766,5731.399902,5738.399902,000,5738.399902
2015-05-13,5754.129883,5770.169922,5746.22998,5751.759766,35954400,5751.759766
2015-05-12,5750.060059,5758.959961,5742.609863,5746.22998,26843500,5746.22998
2015-05-11,5735.359863,5763.799805,5735.359863,5747.950195,000,5747.950195
2015-05-08,5729.350098,5756.52002,5729.350098,5735.359863,000,5735.359863
2015-05-07,5765.27002,5765.27002,5704.759766,5729.350098,000,5729.350098
2015-05-06,5787.790039,5795.819824,5756.279785,5765.27002,000,5765.27002
2015-05-05,5767.080078,5790.370117,5758.620117,5787.790039,000,5787.790039
2015-05-04,5797.399902,5797.399902,5767.080078,5767.080078,000,5767.080078
2015-05-01,5791.339844,5797.399902,5762.959961,5797.399902,000,5797.399902
2015-04-30,5740.819824,5791.339844,5734.279785,5791.339844,000,5791.339844
2015-04-29,5769.649902,5781.759766,5740.819824,5740.819824,000,5740.819824
2015-04-28,5765.359863,5790.52002,5759.640137,5769.649902,000,5769.649902
2015-04-27,5757.910156,5776.350098,5754.950195,5765.359863,000,5765.359863
2015-04-24,5757.910156,5776.350098,5754.950195,5765.359863,000,5765.359863
2015-04-23,5793.609863,5793.609863,5757.189941,5757.910156,000,5757.910156
2015-04-22,5817.52002,5817.52002,5788.689941,5793.609863,000,5793.609863
2015-04-21,5824.279785,5840.720215,5805.819824,5817.52002,000,5817.52002
2015-04-20,5861.47998,5861.47998,5819.879883,5824.279785,000,5824.279785
2015-04-17,5881.759766,5884.720215,5861.47998,5861.47998,000,5861.47998
2015-04-16,5856.080078,5881.759766,5855.839844,5881.759766,000,5881.759766
2015-04-15,5882.109863,5882.109863,5856.080078,5856.080078,000,5856.080078
2015-04-14,5854.319824,5882.109863,5850.299805,5882.109863,000,5882.109863
2015-04-13,5847.359863,5863.169922,5835.50,5854.319824,000,5854.319824
2015-04-10,5847.169922,5848.430176,5836.919922,5847.359863,000,5847.359863
2015-04-09,5859.720215,5859.720215,5839.77002,5847.169922,000,5847.169922
2015-04-08,5855.439941,5866.290039,5848.759766,5859.720215,000,5859.720215
2015-04-07,5831.399902,5861.439941,5831.399902,5855.439941,000,5855.439941
2015-04-02,5835.580078,5835.580078,5809.109863,5831.399902,000,5831.399902
2015-04-01,5833.990234,5838.410156,5807.330078,5835.580078,000,5835.580078
2015-03-31,5821.290039,5838.919922,5821.290039,5833.990234,000,5833.990234
2015-03-30,5854.25,5854.25,5813.430176,5821.290039,000,5821.290039
2015-03-27,5833.169922,5854.25,5823.660156,5854.25,000,5854.25
2015-03-26,5857.779785,5857.779785,5811.50,5833.169922,000,5833.169922
2015-03-25,5870.540039,5870.759766,5856.799805,5857.779785,000,5857.779785
2015-03-24,5875.22998,5875.22998,5859.939941,5870.540039,000,5870.540039
2015-03-23,5871.379883,5878.509766,5857.009766,5875.22998,000,5875.22998
2015-03-20,5859.399902,5875.220215,5852.540039,5871.379883,000,5871.379883
2015-03-19,5846.660156,5871.390137,5846.660156,5859.399902,000,5859.399902
2015-03-18,5905.410156,5905.410156,5846.660156,5846.660156,000,5846.660156
2015-03-17,5911.399902,5917.399902,5899.870117,5905.410156,000,5905.410156
2015-03-16,5908.589844,5927.100098,5901.040039,5911.399902,000,5911.399902
2015-03-13,5886.779785,5911.669922,5884.120117,5908.589844,000,5908.589844
2015-03-12,5861.97998,5886.779785,5837.540039,5886.779785,000,5886.779785
2015-03-11,5887.75,5887.75,5851.850098,5861.97998,000,5861.97998
2015-03-10,5896.959961,5901.830078,5886.970215,5887.75,000,5887.75
2015-03-09,5903.069824,5903.220215,5870.50,5896.959961,000,5896.959961
2015-03-06,5856.77002,5903.629883,5853.799805,5903.069824,000,5903.069824
2015-03-05,5874.080078,5874.080078,5840.649902,5856.77002,000,5856.77002
2015-03-04,5893.660156,5893.660156,5866.310059,5874.080078,000,5874.080078
2015-03-03,5892.669922,5911.00,5875.370117,5893.660156,000,5893.660156
2015-03-02,5878.470215,5896.459961,5878.470215,5892.669922,000,5892.669922
2015-02-27,5861.680176,5878.470215,5842.310059,5878.470215,000,5878.470215
2015-02-26,5842.290039,5865.430176,5825.660156,5861.680176,000,5861.680176
2015-02-25,5722.970215,5842.290039,5722.970215,5842.290039,000,5842.290039
2015-02-24,5754.359863,5754.359863,5721.049805,5722.970215,000,5722.970215
2015-02-23,5748.950195,5765.609863,5747.810059,5754.359863,000,5754.359863
2015-02-20,5726.22998,5759.439941,5717.049805,5748.950195,000,5748.950195
2015-02-19,5741.359863,5741.359863,5720.850098,5726.22998,000,5726.22998
2015-02-18,5750.209961,5750.209961,5722.910156,5741.359863,000,5741.359863
2015-02-17,5758.25,5764.629883,5741.75,5750.209961,000,5750.209961
2015-02-16,5786.540039,5786.540039,5741.509766,5758.25,000,5758.25
2015-02-13,5749.319824,5786.540039,5743.930176,5786.540039,000,5786.540039
2015-02-12,5789.180176,5789.180176,5749.319824,5749.319824,000,5749.319824
2015-02-11,5784.089844,5799.370117,5776.660156,5789.180176,000,5789.180176
2015-02-10,5769.569824,5784.649902,5757.47998,5784.089844,000,5784.089844
2015-02-09,5797.589844,5797.589844,5760.720215,5769.569824,000,5769.569824
2015-02-06,5785.319824,5805.220215,5775.839844,5797.589844,000,5797.589844
2015-02-05,5785.319824,5805.220215,5775.839844,5797.589844,000,5797.589844
2015-02-04,5781.950195,5802.470215,5777.319824,5785.319824,000,5785.319824
2015-02-03,5756.689941,5781.950195,5755.589844,5781.950195,000,5781.950195
2015-02-02,5744.00,5756.689941,5733.990234,5756.689941,000,5756.689941
2015-01-30,5759.810059,5766.75,5732.990234,5744.00,000,5744.00
2015-01-29,5794.819824,5820.00,5759.810059,5759.810059,000,5759.810059
2015-01-28,5737.740234,5794.819824,5710.660156,5794.819824,000,5794.819824
2015-01-27,5698.660156,5737.740234,5690.180176,5737.740234,000,5737.740234
2015-01-26,5675.240234,5703.049805,5673.299805,5698.660156,000,5698.660156
2015-01-23,5647.149902,5713.299805,5647.149902,5675.240234,000,5675.240234
2015-01-22,5672.850098,5686.410156,5647.149902,5647.149902,000,5647.149902
2015-01-21,5633.220215,5675.200195,5627.709961,5672.850098,000,5672.850098
2015-01-20,5638.140137,5640.830078,5630.060059,5633.220215,000,5633.220215
2015-01-19,5616.72998,5644.339844,5616.72998,5638.140137,000,5638.140137
2015-01-16,5642.049805,5647.040039,5614.180176,5616.72998,000,5616.72998
2015-01-15,5648.629883,5648.629883,5624.569824,5642.049805,000,5642.049805
2015-01-14,5636.609863,5655.810059,5635.490234,5648.629883,000,5648.629883
2015-01-13,5609.799805,5638.189941,5606.540039,5636.609863,000,5636.609863
2015-01-12,5584.839844,5618.77002,5579.740234,5609.799805,000,5609.799805
2015-01-09,5574.049805,5608.470215,5574.049805,5584.839844,000,5584.839844
2015-01-08,5558.060059,5580.899902,5558.060059,5574.049805,000,5574.049805
2015-01-07,5561.379883,5566.080078,5541.620117,5558.060059,000,5558.060059
2015-01-06,5602.600098,5602.600098,5557.430176,5561.379883,000,5561.379883
2015-01-05,5568.279785,5604.859863,5568.279785,5602.600098,000,5602.600098
2015-01-02,5577.200195,5577.200195,5543.419922,5568.279785,000,5568.279785
2014-12-31,5577.200195,5577.200195,5543.419922,5568.279785,000,5568.279785
2014-12-30,5592.330078,5599.029785,5577.200195,5577.200195,000,5577.200195
2014-12-29,5557.419922,5594.47998,5544.700195,5592.330078,000,5592.330078
2014-12-24,5552.100098,5557.419922,5538.529785,5557.419922,000,5557.419922
2014-12-23,5541.740234,5560.310059,5541.740234,5552.100098,000,5552.100098
2014-12-22,5527.75,5553.700195,5522.470215,5541.740234,000,5541.740234
2014-12-19,5518.47998,5545.029785,5518.47998,5527.75,000,5527.75
2014-12-18,5496.589844,5532.790039,5496.589844,5518.47998,000,5518.47998
2014-12-17,5495.75,5503.240234,5492.089844,5496.589844,000,5496.589844
2014-12-16,5499.069824,5501.759766,5480.799805,5495.75,000,5495.75
2014-12-15,5514.950195,5514.950195,5464.910156,5499.069824,000,5499.069824
2014-12-12,5502.069824,5525.089844,5502.069824,5514.950195,000,5514.950195
2014-12-11,5523.580078,5523.580078,5473.680176,5502.069824,000,5502.069824
2014-12-10,5542.930176,5542.930176,5516.009766,5523.580078,000,5523.580078
2014-12-09,5542.930176,5542.930176,5542.930176,5542.930176,000,5542.930176
2014-12-08,5529.319824,5529.319824,5529.319824,5529.319824,000,5529.319824
2014-12-05,5510.540039,5529.22998,5503.899902,5521.910156,50839300,5521.910156
2014-12-04,5522.680176,5522.680176,5522.680176,5522.680176,000,5522.680176
2014-12-03,5503.069824,5503.069824,5503.069824,5503.069824,000,5503.069824
