Date,Open,High,Low,Close,Volume,Adj Close
2015-08-24,568.38,568.38,568.38,568.38,000,568.38
2015-08-21,635.31,635.31,635.31,635.31,000,635.31
2015-08-20,651.56,651.56,651.56,651.56,000,651.56
2015-08-19,675.33,675.33,675.33,675.33,000,675.33
2015-08-18,673.18,673.18,673.18,673.18,000,673.18
2015-08-17,680.94,680.94,680.94,680.94,000,680.94
2015-08-14,673.93,673.93,673.93,673.93,000,673.93
2015-08-13,686.65,686.65,686.65,686.65,000,686.65
2015-08-12,691.40,691.40,691.40,691.40,000,691.40
2015-08-11,705.00,705.00,705.00,705.00,000,705.00
2015-08-10,690.24,690.24,690.24,690.24,000,690.24
2015-08-07,676.33,676.33,676.33,676.33,000,676.33
2015-08-06,666.68,666.68,666.68,666.68,000,666.68
2015-08-05,643.22,643.22,643.22,643.22,000,643.22
2015-08-04,659.94,659.94,659.94,659.94,000,659.94
