Date,Open,High,Low,Close,Volume,Adj Close
2016-04-19,1288.650024,1295.849976,1288.310059,1295.109985,57269200,1295.109985
2016-04-18,1281.290039,1287.839966,1275.199951,1284.150024,77050800,1284.150024
2016-04-14,1273.030029,1278.689941,1268.410034,1273.119995,65528800,1273.119995
2016-04-13,1258.25,1268.209961,1257.939941,1267.030029,47019700,1267.030029
2016-04-12,1252.550049,1256.560059,1250.459961,1251.400024,54623400,1251.400024
2016-04-11,1244.369995,1256.469971,1240.180054,1255.01001,81378700,1255.01001
2016-04-07,1256.199951,1256.550049,1249.50,1251.589966,67104000,1251.589966
2016-04-06,1247.640015,1252.170044,1246.170044,1252.170044,82220400,1252.170044
2016-04-05,1251.650024,1251.829956,1243.23999,1246.209961,58235400,1246.209961
2016-04-04,1250.680054,1257.300049,1250.47998,1256.439941,56131100,1256.439941
2016-03-31,1255.709961,1260.119995,1250.189941,1251.02002,91617900,1251.02002
2016-03-30,1263.650024,1267.51001,1259.949951,1260.800049,72252000,1260.800049
2016-03-29,1263.579956,1264.189941,1253.550049,1256.599976,162671500,1256.599976
2016-03-28,1262.73999,1269.430054,1261.780029,1264.680054,507000100,1264.680054
2016-03-23,1283.670044,1285.939941,1276.810059,1277.699951,120992700,1277.699951
2016-03-22,1278.670044,1279.869995,1272.599976,1277.98999,48058200,1277.98999
2016-03-21,1278.050049,1280.530029,1275.130005,1276.290039,60660500,1276.290039
2016-03-17,1280.199951,1282.199951,1268.599976,1272.099976,71382800,1272.099976
2016-03-16,1273.030029,1279.22998,1272.550049,1277.430054,52006400,1277.430054
2016-03-15,1276.150024,1279.73999,1269.910034,1270.709961,78098700,1270.709961
2016-03-14,1279.640015,1283.810059,1276.310059,1278.02002,134056300,1278.02002
2016-03-10,1264.410034,1273.880005,1262.560059,1268.790039,72901800,1268.790039
2016-03-09,1254.839966,1261.01001,1253.300049,1258.079956,83530200,1258.079956
2016-03-08,1254.449951,1258.140015,1250.170044,1254.890015,72434000,1254.890015
2016-03-07,1256.569946,1257.170044,1250.599976,1253.26001,56430300,1253.26001
2016-03-03,1256.619995,1256.619995,1247.329956,1247.699951,68587800,1247.699951
2016-03-02,1255.619995,1256.329956,1244.72998,1248.540039,67341000,1248.540039
2016-03-01,1240.650024,1245.560059,1239.800049,1242.920044,63187900,1242.920044
2016-02-29,1239.76001,1245.98999,1236.660034,1239.25,65273200,1239.25
2016-02-25,1235.359985,1235.359985,1226.630005,1230.089966,000,1230.089966
2016-02-24,1235.199951,1236.160034,1221.420044,1223.709961,84268700,1223.709961
2016-02-23,1235.75,1237.280029,1230.969971,1233.26001,80942800,1233.26001
2016-02-22,1231.069946,1240.560059,1230.819946,1234.910034,70990500,1234.910034
2016-02-18,1243.660034,1244.02002,1221.689941,1222.790039,83120000,1222.790039
2016-02-17,1209.689941,1229.52002,1207.469971,1228.050049,79855300,1228.050049
2016-02-16,1215.630005,1216.050049,1205.079956,1209.630005,72695400,1209.630005
2016-02-15,1204.930054,1210.439941,1204.920044,1208.369995,53121600,1208.369995
2016-02-11,1200.650024,1202.849976,1180.609985,1183.469971,91539800,1183.469971
2016-02-10,1212.50,1219.76001,1206.170044,1216.050049,48050000,1216.050049
2016-02-09,1212.280029,1217.949951,1199.060059,1211.199951,000,1211.199951
2016-02-08,1233.949951,1236.97998,1215.319946,1216.109985,80730500,1216.109985
2016-02-04,1255.560059,1257.560059,1237.930054,1246.390015,78298000,1246.390015
2016-02-03,1249.98999,1259.030029,1242.910034,1242.910034,63518000,1242.910034
2016-02-02,1262.699951,1264.689941,1252.300049,1253.680054,78220800,1253.680054
2016-02-01,1266.47998,1268.780029,1257.420044,1262.439941,83728000,1262.439941
2016-01-28,1248.369995,1257.329956,1246.209961,1246.209961,199149700,1246.209961
2016-01-27,1249.97998,1254.680054,1247.689941,1248.199951,108159900,1248.199951
2016-01-26,1236.859985,1252.359985,1233.400024,1251.099976,92217400,1251.099976
2016-01-25,1257.790039,1260.75,1248.060059,1250.50,76956800,1250.50
2016-01-21,1226.189941,1243.22998,1226.189941,1242.26001,111102200,1242.26001
2016-01-20,1240.550049,1240.550049,1229.300049,1230.709961,95344000,1230.709961
2016-01-19,1261.099976,1268.23999,1253.810059,1257.180054,67122400,1257.180054
2016-01-18,1244.290039,1252.48999,1240.300049,1246.780029,94094400,1246.780029
2016-01-14,1270.109985,1270.109985,1240.660034,1248.150024,000,1248.150024
2016-01-13,1295.73999,1298.170044,1285.890015,1286.339966,109570200,1286.339966
2016-01-12,1282.030029,1296.030029,1281.589966,1292.47998,65756000,1292.47998
2016-01-11,1274.319946,1294.630005,1272.949951,1283.530029,61716300,1283.530029
2016-01-07,1295.189941,1295.189941,1282.050049,1287.630005,107016600,1287.630005
2016-01-06,1318.609985,1319.869995,1302.819946,1308.939941,85895700,1308.939941
