Date,Open,High,Low,Close,Volume,Adj Close
2016-04-19,8701.75,8743.349609,8627.290039,8633.719727,000,8633.719727
2016-04-18,8681.799805,8686.980469,8650.129883,8666.009766,000,8666.009766
2016-04-15,8634.230469,8700.389648,8613.25,8700.389648,000,8700.389648
2016-04-14,8684.929688,8719.150391,8653.839844,8667.709961,000,8667.709961
2016-04-13,8562.790039,8653.080078,8561.900391,8652.080078,000,8652.080078
2016-04-12,8561.209961,8613.55957,8520.139648,8531.179688,000,8531.179688
2016-04-11,8518.959961,8568.44043,8476.570312,8562.589844,000,8562.589844
2016-04-08,8464.780273,8546.30957,8452.049805,8541.50,000,8541.50
2016-04-07,8523.25,8529.44043,8436.540039,8490.25,000,8490.25
2016-04-06,8605.160156,8605.160156,8496.889648,8513.299805,000,8513.299805
2016-04-01,8700.379883,8704.530273,8628.94043,8657.549805,000,8657.549805
2016-03-31,8757.219727,8803.910156,8695.080078,8744.830078,000,8744.830078
2016-03-30,8624.929688,8744.469727,8624.929688,8737.040039,000,8737.040039
2016-03-29,8687.05957,8711.110352,8585.709961,8617.349609,000,8617.349609
2016-03-28,8713.719727,8737.860352,8676.030273,8690.450195,000,8690.450195
2016-03-25,8758.139648,8765.620117,8699.889648,8704.969727,000,8704.969727
2016-03-24,8745.419922,8765.959961,8676.870117,8743.379883,000,8743.379883
2016-03-23,8777.879883,8814.50,8734.549805,8766.089844,000,8766.089844
2016-03-22,8806.019531,8814.370117,8713.240234,8785.679688,000,8785.679688
2016-03-21,8826.160156,8840.75,8747.589844,8812.700195,000,8812.700195
2016-03-18,8747.049805,8810.709961,8747.049805,8810.709961,000,8810.709961
2016-03-17,8763.509766,8826.839844,8716.879883,8734.540039,000,8734.540039
2016-03-16,8637.629883,8699.139648,8637.629883,8699.139648,000,8699.139648
2016-03-15,8745.570312,8759.94043,8589.410156,8611.179688,000,8611.179688
2016-03-14,8746.480469,8777.049805,8739.570312,8747.900391,000,8747.900391
