Date,Open,High,Low,Close,Volume,Adj Close
2015-10-05,8643.799805,8762.900391,8632.00,8740.799805,49209900,8740.799805
2015-10-02,8569.200195,8624.400391,8420.200195,8515.50,45762700,8515.50
2015-10-01,8620.50,8646.200195,8492.50,8510.599609,49311000,8510.599609
2015-09-30,8449.299805,8537.700195,8428.099609,8513.400391,54105900,8513.400391
2015-09-29,8289.200195,8365.50,8244.599609,8323.50,54920100,8323.50
2015-09-28,8516.099609,8537.200195,8381.200195,8381.200195,47454600,8381.200195
2015-09-25,8406.599609,8550.599609,8396.00,8505.900391,51505500,8505.900391
2015-09-24,8442.299805,8449.299805,8260.400391,8278.099609,60001000,8278.099609
2015-09-23,8492.900391,8546.299805,8447.700195,8447.700195,47191500,8447.700195
2015-09-22,8693.50,8705.00,8471.900391,8475.50,60065200,8475.50
2015-09-21,8698.00,8854.299805,8690.799805,8782.299805,41030700,8782.299805
2015-09-18,8777.900391,8811.799805,8677.400391,8739.200195,124042000,8739.200195
2015-09-17,8890.00,8891.599609,8809.50,8849.400391,45240600,8849.400391
2015-09-16,8854.700195,8881.700195,8815.00,8871.200195,48522300,8871.200195
2015-09-15,8706.299805,8808.200195,8682.599609,8790.400391,46269000,8790.400391
2015-09-14,8781.599609,8851.700195,8683.200195,8686.200195,37744100,8686.200195
2015-09-11,8785.200195,8799.599609,8696.900391,8772.400391,36538800,8772.400391
2015-09-10,8824.50,8902.599609,8766.00,8778.799805,44243300,8778.799805
2015-09-09,8902.299805,8963.900391,8853.700195,8871.900391,48680900,8871.900391
2015-09-08,8746.700195,8845.299805,8746.50,8761.00,41733300,8761.00
2015-09-07,8713.099609,8745.299805,8666.00,8705.50,26793200,8705.50
2015-09-04,8700.299805,8721.700195,8611.599609,8652.400391,48876600,8652.400391
2015-09-03,8726.299805,8815.400391,8700.299805,8775.599609,46672300,8775.599609
2015-09-02,8668.900391,8714.700195,8591.00,8626.299805,44910100,8626.299805
2015-09-01,8747.299805,8749.700195,8565.900391,8621.299805,58144200,8621.299805
2015-08-31,8745.099609,8830.700195,8728.299805,8824.599609,35707400,8824.599609
2015-08-28,8848.50,8856.099609,8681.099609,8785.099609,51340100,8785.099609
2015-08-27,8758.099609,8830.099609,8724.299805,8812.599609,58454700,8812.599609
2015-08-26,8621.599609,8729.900391,8529.599609,8548.799805,80096300,8548.799805
2015-08-25,8569.00,8816.099609,8532.799805,8758.799805,81662700,8758.799805
2015-08-24,8499.299805,8633.200195,8155.100098,8468.900391,124820400,8468.900391
2015-08-21,8953.00,9037.299805,8798.599609,8798.599609,67405400,8798.599609
2015-08-20,9227.599609,9236.700195,9090.599609,9104.700195,51459900,9104.700195
2015-08-19,9339.799805,9358.799805,9247.299805,9251.599609,36987000,9251.599609
2015-08-18,9392.00,9415.50,9364.400391,9383.599609,27721700,9383.599609
2015-08-17,9397.700195,9418.400391,9326.599609,9390.50,30078400,9390.50
2015-08-14,9330.50,9386.799805,9320.00,9346.599609,35975600,9346.599609
2015-08-13,9315.299805,9385.700195,9308.299805,9325.200195,48006100,9325.200195
2015-08-12,9350.599609,9352.200195,9143.700195,9183.900391,62316400,9183.900391
2015-08-11,9474.900391,9502.00,9411.900391,9424.400391,000,9424.400391
2015-08-10,9431.799805,9517.599609,9372.700195,9510.799805,30843000,9510.799805
2015-08-07,9441.599609,9452.599609,9400.799805,9408.299805,30154200,9408.299805
2015-08-06,9502.099609,9518.00,9454.700195,9458.00,33830500,9458.00
2015-08-05,9506.00,9537.900391,9473.599609,9526.799805,42069500,9526.799805
2015-08-04,9458.50,9496.200195,9435.299805,9480.200195,33473100,9480.200195
2015-08-03,9441.299805,9501.00,9438.299805,9469.00,33120800,9469.00
2015-07-31,9405.799805,9428.200195,9367.50,9428.200195,000,9428.200195
2015-07-30,9404.299805,9442.799805,9351.099609,9397.700195,42494800,9397.700195
2015-07-29,9309.299805,9388.299805,9299.700195,9388.00,46934400,9388.00
2015-07-28,9221.099609,9275.700195,9187.799805,9275.700195,43743900,9275.700195
2015-07-27,9325.400391,9331.599609,9171.099609,9194.50,51159600,9194.50
2015-07-24,9396.700195,9422.299805,9313.00,9323.00,41218600,9323.00
2015-07-23,9362.799805,9407.700195,9335.00,9381.599609,58617400,9381.599609
2015-07-22,9350.200195,9357.099609,9269.200195,9289.299805,45511600,9289.299805
2015-07-21,9477.00,9479.299805,9363.900391,9385.50,34440100,9385.50
2015-07-20,9470.50,9525.799805,9451.799805,9482.599609,34518000,9482.599609
2015-07-17,9422.00,9453.400391,9415.700195,9446.200195,44265000,9446.200195
2015-07-16,9331.700195,9459.00,9324.200195,9459.00,51353100,9459.00
2015-07-15,9299.299805,9349.50,9277.299805,9319.299805,61063300,9319.299805
2015-07-14,9268.900391,9322.099609,9229.200195,9311.099609,000,9311.099609
2015-07-13,9188.799805,9265.900391,9186.299805,9250.099609,45542400,9250.099609
2015-07-10,9105.50,9142.200195,9042.00,9134.200195,41206000,9134.200195
2015-07-09,8848.00,9010.50,8841.400391,8985.099609,39690000,8985.099609
2015-07-08,8841.400391,8872.400391,8807.099609,8852.400391,49655500,8852.400391
2015-07-07,8891.099609,8892.299805,8764.099609,8764.099609,48307600,8764.099609
2015-07-06,8798.50,8893.599609,8796.200195,8862.799805,39029800,8862.799805
2015-07-03,8960.400391,8961.00,8863.700195,8912.799805,32030600,8912.799805
2015-07-02,8941.200195,9004.799805,8938.799805,8961.50,37513400,8961.50
2015-07-01,8809.200195,8955.200195,8793.00,8909.00,58407300,8909.00
2015-06-30,8833.200195,8896.299805,8769.400391,8780.900391,61256800,8780.900391
2015-06-29,8729.799805,8945.299805,8728.00,8868.400391,53788000,8868.400391
2015-06-26,9005.00,9047.900391,8932.700195,9007.50,38362700,9007.50
2015-06-25,9032.200195,9118.00,9012.400391,9045.299805,40057900,9045.299805
2015-06-24,9150.099609,9169.200195,9056.599609,9081.799805,48451800,9081.799805
2015-06-23,9074.299805,9170.099609,9062.599609,9137.299805,48746600,9137.299805
2015-06-22,8956.900391,9035.400391,8945.700195,9021.400391,48069400,9021.400391
2015-06-19,8907.299805,8974.700195,8867.00,8867.299805,000,8867.299805
2015-06-18,8878.799805,8880.299805,8740.299805,8880.299805,64302400,8880.299805
2015-06-17,8964.799805,8987.200195,8885.50,8906.700195,44524300,8906.700195
2015-06-16,8899.299805,9002.299805,8893.400391,8965.400391,42285400,8965.400391
2015-06-15,8973.00,9005.799805,8921.099609,8924.700195,36804300,8924.700195
2015-06-12,9122.299805,9143.700195,9010.299805,9026.400391,44058300,9026.400391
2015-06-11,9117.299805,9187.799805,9114.50,9146.299805,50141900,9146.299805
2015-06-10,8970.299805,9134.099609,8964.400391,9102.700195,48158700,9102.700195
2015-06-09,9013.00,9040.200195,8948.900391,8980.200195,49158300,8980.200195
2015-06-08,9089.299805,9119.299805,9058.900391,9060.50,40807300,9060.50
2015-06-05,9169.400391,9181.099609,9079.799805,9105.00,54496800,9105.00
2015-06-04,9221.700195,9283.299805,9121.00,9233.700195,71501000,9233.700195
2015-06-03,9222.799805,9299.00,9206.200195,9253.299805,53836600,9253.299805
2015-06-02,9263.099609,9290.900391,9187.299805,9204.099609,46956600,9204.099609
2015-06-01,9303.200195,9323.599609,9266.700195,9267.400391,38977100,9267.400391
2015-05-29,9402.50,9403.50,9237.799805,9237.799805,55646100,9237.799805
2015-05-28,9399.700195,9426.50,9375.799805,9394.299805,35664900,9394.299805
2015-05-27,9298.00,9405.099609,9292.50,9396.200195,48165900,9396.200195
2015-05-26,9354.799805,9377.299805,9248.50,9272.700195,40243900,9272.700195
2015-05-22,9348.599609,9383.900391,9323.200195,9353.299805,35439000,9353.299805
2015-05-21,9319.099609,9372.299805,9290.799805,9365.400391,39021900,9365.400391
2015-05-20,9297.00,9335.700195,9277.400391,9319.900391,57539500,9319.900391
2015-05-19,9220.400391,9306.900391,9220.400391,9295.599609,43047100,9295.599609
2015-05-18,9141.599609,9202.900391,9111.400391,9196.599609,40010200,9196.599609
2015-05-15,9138.00,9189.900391,9099.200195,9109.900391,60259500,9109.900391
2015-05-13,9077.200195,9092.200195,9034.400391,9050.700195,45068800,9050.700195
2015-05-12,9065.799805,9070.599609,8989.50,9045.00,50675500,9045.00
2015-05-11,9114.299805,9139.099609,9056.200195,9117.299805,49237900,9117.299805
2015-05-08,8995.00,9110.700195,8941.400391,9093.299805,61228300,9093.299805
2015-05-07,8839.400391,8901.299805,8729.00,8873.599609,75808900,8873.599609
2015-05-06,8993.799805,8998.599609,8859.299805,8888.900391,74589300,8888.900391
2015-05-05,9098.700195,9203.599609,9024.400391,9024.400391,86723100,9024.400391
2015-05-04,9112.00,9144.900391,9076.50,9095.799805,42217500,9095.799805
2015-05-01,9069.400391,9107.299805,9027.599609,9077.099609,000,9077.099609
2015-04-30,9069.400391,9107.299805,9027.599609,9077.099609,65764400,9077.099609
2015-04-29,9295.299805,9308.799805,9105.099609,9105.099609,59671200,9105.099609
2015-04-28,9301.900391,9316.200195,9191.00,9259.799805,54451100,9259.799805
2015-04-27,9340.200195,9349.200195,9228.700195,9349.200195,51010000,9349.200195
2015-04-24,9370.299805,9390.099609,9274.099609,9302.099609,53232500,9302.099609
2015-04-23,9416.700195,9426.299805,9309.700195,9338.299805,59455200,9338.299805
2015-04-22,9335.50,9365.299805,9260.599609,9358.099609,50980500,9358.099609
2015-04-21,9317.099609,9357.400391,9299.400391,9299.400391,57290400,9299.400391
2015-04-20,9253.599609,9275.299805,9231.099609,9243.700195,42522100,9243.700195
2015-04-17,9408.50,9424.200195,9239.799805,9245.900391,80256600,9245.900391
2015-04-16,9420.00,9443.50,9390.50,9398.599609,43240000,9398.599609
2015-04-15,9454.099609,9470.099609,9427.099609,9428.599609,48999900,9428.599609
2015-04-14,9426.099609,9439.200195,9383.00,9415.599609,38036000,9415.599609
2015-04-13,9470.299805,9475.00,9413.900391,9430.299805,43670400,9430.299805
2015-04-10,9411.50,9472.50,9406.900391,9471.50,46139000,9471.50
2015-04-09,9300.200195,9404.099609,9299.099609,9393.400391,46170500,9393.400391
2015-04-08,9258.700195,9294.50,9243.299805,9247.799805,36472100,9247.799805
2015-04-07,9169.50,9283.299805,9164.799805,9260.799805,44573300,9260.799805
2015-04-02,9124.700195,9157.700195,9117.00,9130.599609,35133400,9130.599609
2015-04-01,9098.50,9191.799805,9085.900391,9137.299805,49048500,9137.299805
2015-03-31,9213.299805,9254.700195,9126.299805,9129.00,52720200,9129.00
2015-03-30,9123.50,9220.700195,9122.200195,9202.200195,44521700,9202.200195
2015-03-27,9096.599609,9159.900391,9072.599609,9083.50,45760600,9083.50
2015-03-26,9139.200195,9140.00,8995.400391,9082.50,57654500,9082.50
2015-03-25,9277.200195,9307.799805,9170.299805,9188.299805,50593800,9188.299805
2015-03-24,9339.400391,9389.099609,9271.400391,9292.700195,48065800,9292.700195
2015-03-23,9374.599609,9385.799805,9339.400391,9366.200195,45933200,9366.200195
2015-03-20,9347.799805,9397.200195,9336.00,9396.299805,106155300,9396.299805
2015-03-19,9269.700195,9339.299805,9269.400391,9328.50,56549500,9328.50
2015-03-18,9230.50,9282.700195,9185.799805,9256.200195,54863800,9256.200195
2015-03-17,9254.50,9263.299805,9170.299805,9198.50,56041400,9198.50
2015-03-16,9163.400391,9272.900391,9155.900391,9237.099609,57192000,9237.099609
2015-03-13,9134.799805,9158.099609,9121.599609,9156.00,43021700,9156.00
2015-03-12,9101.599609,9134.299805,9083.700195,9119.799805,46286000,9119.799805
2015-03-11,9044.400391,9119.799805,9041.900391,9106.200195,60013000,9106.200195
2015-03-10,9063.799805,9092.599609,9003.900391,9023.700195,74284800,9023.700195
2015-03-09,9068.50,9070.00,9001.200195,9046.900391,41155900,9046.900391
2015-03-06,9036.00,9110.50,9034.700195,9080.00,48117900,9080.00
2015-03-05,8997.50,9051.599609,8987.599609,9034.599609,44021700,9034.599609
2015-03-04,8962.00,9011.299805,8926.00,8992.50,70982300,8992.50
2015-03-03,9032.299805,9055.50,8941.799805,8954.700195,58124100,8954.700195
2015-03-02,9011.599609,9055.700195,8990.599609,9055.700195,75781200,9055.700195
2015-02-27,9048.799805,9067.200195,8992.099609,9014.50,53806300,9014.50
2015-02-26,8976.700195,9049.50,8955.700195,9049.50,62170400,9049.50
2015-02-25,8961.799805,8982.099609,8924.799805,8977.599609,48488200,8977.599609
2015-02-24,8975.700195,8984.599609,8936.900391,8984.599609,49344300,8984.599609
2015-02-23,8925.900391,8988.200195,8914.00,8977.700195,41723600,8977.700195
2015-02-20,8910.700195,8925.799805,8832.900391,8892.200195,68549300,8892.200195
2015-02-19,8807.200195,8910.799805,8782.299805,8900.200195,50067700,8900.200195
2015-02-18,8759.799805,8820.50,8749.50,8800.700195,50003700,8800.700195
2015-02-17,8698.200195,8747.900391,8663.200195,8747.799805,49208100,8747.799805
2015-02-16,8649.50,8732.599609,8631.00,8712.700195,38419200,8712.700195
2015-02-13,8634.200195,8665.900391,8606.400391,8652.00,55525000,8652.00
2015-02-12,8580.799805,8611.700195,8555.200195,8611.00,77553900,8611.00
2015-02-11,8628.50,8642.700195,8537.200195,8577.799805,50895300,8577.799805
2015-02-10,8605.50,8626.200195,8563.700195,8620.400391,81282600,8620.400391
2015-02-09,8535.599609,8638.400391,8521.099609,8632.099609,58406700,8632.099609
2015-02-06,8527.299805,8619.599609,8487.900391,8588.00,46917900,8588.00
2015-02-05,8546.099609,8562.799805,8503.299805,8544.299805,62290200,8544.299805
2015-02-04,8490.900391,8612.099609,8477.400391,8608.200195,66700900,8608.200195
2015-02-03,8425.599609,8516.400391,8419.700195,8452.099609,65674200,8452.099609
2015-02-02,8439.900391,8474.900391,8398.200195,8429.200195,58077400,8429.200195
2015-01-30,8490.400391,8493.099609,8385.099609,8385.099609,64278100,8385.099609
2015-01-29,8305.700195,8435.299805,8305.700195,8435.299805,56716600,8435.299805
2015-01-28,8415.599609,8440.200195,8300.400391,8311.599609,63979200,8311.599609
2015-01-27,8315.799805,8443.700195,8307.799805,8402.799805,74604900,8402.799805
2015-01-26,8152.799805,8311.299805,8144.600098,8296.50,65050100,8296.50
2015-01-23,8025.00,8166.399902,7996.299805,8161.200195,83855900,8161.200195
2015-01-22,8005.100098,8013.600098,7860.50,7999.50,87533800,7999.50
2015-01-21,8175.399902,8185.299805,7917.799805,8008.600098,87654300,8008.600098
2015-01-20,8235.00,8271.700195,8162.200195,8178.899902,85964100,8178.899902
2015-01-19,8008.299805,8244.00,7984.200195,8152.799805,99961700,8152.799805
2015-01-16,8188.799805,8189.50,7852.799805,7899.600098,194354500,7899.600098
2015-01-15,9259.200195,9277.200195,7932.200195,8400.599609,346767700,8400.599609
2015-01-14,9200.900391,9281.799805,9174.799805,9198.200195,69223100,9198.200195
2015-01-13,9130.599609,9292.400391,9120.799805,9285.599609,61176700,9285.599609
2015-01-12,9149.00,9200.599609,9103.299805,9153.00,52246400,9153.00
2015-01-09,9116.50,9182.200195,9076.00,9105.700195,56908700,9105.700195
2015-01-08,8981.599609,9152.099609,8981.599609,9139.700195,56700000,9139.700195
2015-01-07,8881.00,8945.599609,8862.099609,8900.799805,50918500,8900.799805
2015-01-06,8948.900391,8991.299805,8867.799805,8874.50,48701500,8874.50
2015-01-05,9002.799805,9070.900391,8938.900391,8938.900391,58042000,8938.900391
2015-01-02,9015.799805,9037.50,8973.099609,8983.400391,000,8983.400391
2014-12-31,9015.799805,9037.50,8973.099609,8983.400391,000,8983.400391
2014-12-30,9015.799805,9037.50,8973.099609,8983.400391,24406000,8983.400391
2014-12-29,9044.599609,9044.599609,8998.099609,9034.599609,27679000,9034.599609
2014-12-23,9060.200195,9093.099609,9003.200195,9021.700195,28644400,9021.700195
2014-12-22,9011.200195,9061.00,9003.200195,9033.50,33876600,9033.50
2014-12-19,9068.299805,9068.299805,8917.700195,8976.200195,123427900,8976.200195
2014-12-18,8897.00,9019.900391,8883.00,9013.099609,65730200,9013.099609
2014-12-17,8723.099609,8781.50,8719.50,8775.900391,52610500,8775.900391
2014-12-16,8733.099609,8795.099609,8578.700195,8795.099609,78837500,8795.099609
2014-12-15,8878.700195,8904.900391,8710.400391,8712.799805,49096600,8712.799805
2014-12-12,8996.700195,9023.700195,8895.400391,8895.400391,45505000,8895.400391
2014-12-11,9010.700195,9059.900391,8971.299805,9058.799805,40715000,9058.799805
2014-12-10,9066.00,9080.099609,9000.400391,9020.799805,36217200,9020.799805
2014-12-09,9133.50,9152.099609,9025.50,9051.400391,47548200,9051.400391
2014-12-08,9176.099609,9208.00,9176.00,9181.200195,25855800,9181.200195
2014-12-05,9142.50,9213.50,9142.00,9212.900391,39046300,9212.900391
2014-12-04,9177.400391,9218.700195,9100.00,9118.200195,45701500,9118.200195
2014-12-03,9160.299805,9209.00,9148.799805,9168.400391,42700800,9168.400391
2014-12-02,9161.299805,9194.599609,9129.599609,9138.599609,44770400,9138.599609
2014-12-01,9107.700195,9167.099609,9098.900391,9146.200195,44716900,9146.200195
2014-11-28,9137.099609,9155.200195,9084.200195,9150.50,32010300,9150.50
